ID,事件名,事件描述,事件等级,Mercenary ID,任务类型（1，战斗任务 2，道具任务 3，资源任务 4，纯事件）,怪物组ID,战斗怪物组,需求道具,货币类型,需求数量,失败冷却（单位秒）,奖励组,掉落次数
2000438,魔铁杂兵lv438,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,438,20000002,1,9000438,魔铁杂兵lv438,0,1,438,2,25000135,1
2000439,魔铁杂兵lv439,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,439,20000002,1,9000439,魔铁杂兵lv439,0,1,439,2,25000135,1
2000440,魔铁杂兵lv440,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,440,20000002,1,9000440,魔铁杂兵lv440,0,1,440,2,25000135,1
2000441,魔铁杂兵lv441,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,441,20000002,1,9000441,魔铁杂兵lv441,0,1,441,2,25000135,1
2000442,魔铁杂兵lv442,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,442,20000002,1,9000442,魔铁杂兵lv442,0,1,442,2,25000135,1
2000443,魔铁杂兵lv443,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,443,20000002,1,9000443,魔铁杂兵lv443,0,1,443,2,25000135,1
2000444,魔铁杂兵lv444,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,444,20000002,1,9000444,魔铁杂兵lv444,0,1,444,2,25000135,1
2000445,魔铁杂兵lv445,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,445,20000002,1,9000445,魔铁杂兵lv445,0,1,445,2,25000135,1
2000446,魔铁杂兵lv446,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,446,20000002,1,9000446,魔铁杂兵lv446,0,1,446,2,25000135,1
2000447,魔铁杂兵lv447,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,447,20000002,1,9000447,魔铁杂兵lv447,0,1,447,2,25000135,1
2000448,魔铁杂兵lv448,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,448,20000002,1,9000448,魔铁杂兵lv448,0,1,448,2,25000135,1
2000449,魔铁杂兵lv449,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,449,20000002,1,9000449,魔铁杂兵lv449,0,1,449,2,25000135,1
2000450,魔铁杂兵lv450,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,450,20000002,1,9000450,魔铁杂兵lv450,0,1,450,2,25000136,1
2000451,魔铁杂兵lv451,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,451,20000002,1,9000451,魔铁杂兵lv451,0,1,451,2,25000136,1
2000452,魔铁杂兵lv452,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,452,20000002,1,9000452,魔铁杂兵lv452,0,1,452,2,25000136,1
2000453,魔铁杂兵lv453,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,453,20000002,1,9000453,魔铁杂兵lv453,0,1,453,2,25000136,1
2000454,魔铁杂兵lv454,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,454,20000002,1,9000454,魔铁杂兵lv454,0,1,454,2,25000136,1
2000455,魔铁杂兵lv455,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,455,20000002,1,9000455,魔铁杂兵lv455,0,1,455,2,25000136,1
2000456,魔铁杂兵lv456,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,456,20000002,1,9000456,魔铁杂兵lv456,0,1,456,2,25000136,1
2000457,魔铁杂兵lv457,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,457,20000002,1,9000457,魔铁杂兵lv457,0,1,457,2,25000136,1
2000458,魔铁杂兵lv458,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,458,20000002,1,9000458,魔铁杂兵lv458,0,1,458,2,25000136,1
2000459,魔铁杂兵lv459,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,459,20000002,1,9000459,魔铁杂兵lv459,0,1,459,2,25000136,1
2000460,魔铁杂兵lv460,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,460,20000002,1,9000460,魔铁杂兵lv460,0,1,460,2,25000136,1
2000461,魔铁杂兵lv461,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,461,20000002,1,9000461,魔铁杂兵lv461,0,1,461,2,25000136,1
2000462,魔铁杂兵lv462,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,462,20000002,1,9000462,魔铁杂兵lv462,0,1,462,2,25000136,1
2000463,魔铁杂兵lv463,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,463,20000002,1,9000463,魔铁杂兵lv463,0,1,463,2,25000136,1
2000464,魔铁杂兵lv464,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,464,20000002,1,9000464,魔铁杂兵lv464,0,1,464,2,25000136,1
2000465,魔铁杂兵lv465,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,465,20000002,1,9000465,魔铁杂兵lv465,0,1,465,2,25000136,1
2000466,魔铁杂兵lv466,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,466,20000002,1,9000466,魔铁杂兵lv466,0,1,466,2,25000136,1
2000467,魔铁杂兵lv467,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,467,20000002,1,9000467,魔铁杂兵lv467,0,1,467,2,25000136,1
2000468,魔铁杂兵lv468,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,468,20000002,1,9000468,魔铁杂兵lv468,0,1,468,2,25000136,1
2000469,魔铁杂兵lv469,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,469,20000002,1,9000469,魔铁杂兵lv469,0,1,469,2,25000136,1
2000470,魔铁杂兵lv470,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,470,20000002,1,9000470,魔铁杂兵lv470,0,1,470,2,25000136,1
2000471,魔铁杂兵lv471,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,471,20000002,1,9000471,魔铁杂兵lv471,0,1,471,2,25000136,1
2000472,魔铁杂兵lv472,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,472,20000002,1,9000472,魔铁杂兵lv472,0,1,472,2,25000136,1
2000473,魔铁杂兵lv473,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,473,20000002,1,9000473,魔铁杂兵lv473,0,1,473,2,25000136,1
2000474,魔铁杂兵lv474,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,474,20000002,1,9000474,魔铁杂兵lv474,0,1,474,2,25000136,1
2000475,魔铁杂兵lv475,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,475,20000002,1,9000475,魔铁杂兵lv475,0,1,475,2,25000136,1
2000476,魔铁杂兵lv476,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,476,20000002,1,9000476,魔铁杂兵lv476,0,1,476,2,25000136,1
2000477,魔铁杂兵lv477,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,477,20000002,1,9000477,魔铁杂兵lv477,0,1,477,2,25000136,1
2000478,魔铁杂兵lv478,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,478,20000002,1,9000478,魔铁杂兵lv478,0,1,478,2,25000136,1
2000479,魔铁杂兵lv479,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,479,20000002,1,9000479,魔铁杂兵lv479,0,1,479,2,25000136,1
2000480,魔铁杂兵lv480,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,480,20000002,1,9000480,魔铁杂兵lv480,0,1,480,2,25000136,1
2000481,魔铁杂兵lv481,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,481,20000002,1,9000481,魔铁杂兵lv481,0,1,481,2,25000136,1
2000482,魔铁杂兵lv482,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,482,20000002,1,9000482,魔铁杂兵lv482,0,1,482,2,25000136,1
2000483,魔铁杂兵lv483,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,483,20000002,1,9000483,魔铁杂兵lv483,0,1,483,2,25000136,1
2000484,魔铁杂兵lv484,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,484,20000002,1,9000484,魔铁杂兵lv484,0,1,484,2,25000136,1
2000485,魔铁杂兵lv485,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,485,20000002,1,9000485,魔铁杂兵lv485,0,1,485,2,25000136,1
2000486,魔铁杂兵lv486,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,486,20000002,1,9000486,魔铁杂兵lv486,0,1,486,2,25000136,1
2000487,魔铁杂兵lv487,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,487,20000002,1,9000487,魔铁杂兵lv487,0,1,487,2,25000136,1
2000488,魔铁杂兵lv488,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,488,20000002,1,9000488,魔铁杂兵lv488,0,1,488,2,25000136,1
2000489,魔铁杂兵lv489,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,489,20000002,1,9000489,魔铁杂兵lv489,0,1,489,2,25000136,1
2000490,魔铁杂兵lv490,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,490,20000002,1,9000490,魔铁杂兵lv490,0,1,490,2,25000136,1
2000491,魔铁杂兵lv491,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,491,20000002,1,9000491,魔铁杂兵lv491,0,1,491,2,25000136,1
2000492,魔铁杂兵lv492,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,492,20000002,1,9000492,魔铁杂兵lv492,0,1,492,2,25000136,1
2000493,魔铁杂兵lv493,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,493,20000002,1,9000493,魔铁杂兵lv493,0,1,493,2,25000136,1
2000494,魔铁杂兵lv494,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,494,20000002,1,9000494,魔铁杂兵lv494,0,1,494,2,25000136,1
2000495,魔铁杂兵lv495,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,495,20000002,1,9000495,魔铁杂兵lv495,0,1,495,2,25000136,1
2000496,魔铁杂兵lv496,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,496,20000002,1,9000496,魔铁杂兵lv496,0,1,496,2,25000136,1
2000497,魔铁杂兵lv497,#2#我是一只小杂兵，咿呀咿呀哟#2#我让你在挖矿时，消耗多一点#1#……找打,497,20000002,1,9000497,魔铁杂兵lv497,0,1,497,2,25000136,1
2000498,魔铁杂兵lv498,#1#魔铁杂兵，哪里跑！#2#我只是小小杂兵，也不放过我，不怕boss来替我报仇吗？,498,20000002,1,9000498,魔铁杂兵lv498,0,1,498,2,25000136,1
2000499,魔铁杂兵lv499,#2#我们是杂兵，我们是杂兵#1#杂兵？能干什么？#2#哼哼，每多一个杂兵挖矿就多消耗一点#1#果然是害虫，不，杂兵，看我收拾你,499,20000002,1,9000499,魔铁杂兵lv499,0,1,499,2,25000136,1
2000500,魔铁杂兵lv500,#1#我只想问，还有别的boss吗？#2#我才不会像低级的杂兵一样，透露我们boss的下落。如果你有能力，就一直找下去吧！,500,20000002,1,9000500,魔铁杂兵lv500,0,1,500,2,25000015,1
4000001,赤之王,#1#卧槽，赤红色的机甲，可惜没有角#2#混蛋，就算我没有角，也不是你能挑战的……,,24000001,1,9100001,赤之王,0,1,100,120,34000001,1
4000002,碧之王,#1#为什么地底会有这种看起来如此诡异的装置，去按按看#2#格滋格滋#1#啊，夭折了，奇怪的装置动起来了,,24000002,1,9100002,碧之王,0,1,100,120,34000009,1
4000003,光之王,#1#这是什么，简直闪瞎眼了，难道这就算传说中的圣光？#2#愿圣光忽悠，哦不，保佑着你,,24000003,1,9100003,光之王,0,1,100,120,34000013,1
4000004,影之王,#1#我要告诉你，影什么的已经不适合这个版本了，来让我叫你做人吧#2#不立flag就不会死，你怎么就是不明白,,24000004,1,9100004,影之王,0,1,100,120,34000021,1
4000005,漆黑魔铁巨像,#1#你这个杂兵巨像，别以为把自己涂黑就可以变强了#2#哼哼，天真，今天就让你见识一下boss巨像和杂兵巨像的差距,,20000009,1,9100006,黑色魔铁巨像,0,1,100,120,34000029,1
4000006,真以太狩猎团,#2#地底的宝物属于我，我们是以太狩猎团！,,17000001,1,9100005,真以太狩猎团,0,1,100,120,34000025,1
4000007,大地天使,#1#我从未见过如此弱之boss#2#看上去弱可不是真的弱哦，年轻的冒险者,,24000005,1,9100007,大地天使,0,1,100,120,34000030,9
4000008,时间使者,#2#你拿什么来对时间能力#1#没有什么是无敌的，你的天真就是你的死因,,24000006,1,9100008,时间使者,0,1,100,120,34000036,13
4000009,末日之主,#2#这就是你的末日了，小鬼#1#得意太早了啊，混蛋,,24000007,1,9100009,末日之主,0,1,100,120,34000046,18
4000010,烬之泉神,#1#这是什么鬼，你一个张翅膀的家伙竟然躲地下来阴我，多大仇#2#gank就要出人意外#1#敢gank我，你有想过一个事情吗，那就是你拿什么和我打,,24000009,1,9100010,烬之泉神,0,1,100,120,34000047,2
4000011,森文督姆,#1#doom嘛，那个我只有一个问题，你和前面的末日之主是什么关系#2#……,,24000010,1,9100011,森文督姆,0,1,100,120,34000048,3
5000001,魇魔LV1,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,1,24000008,1,9300001,魇魔LV1,0,1,100,120,25000142,1
5000002,魇魔LV2,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,2,24000008,1,9300002,魇魔LV2,0,1,100,120,25000141,1
5000003,魇魔LV3,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,3,24000008,1,9300003,魇魔LV3,0,1,100,120,25000142,1
5000004,魇魔LV4,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,4,24000008,1,9300004,魇魔LV4,0,1,100,120,25000142,1
5000005,魇魔LV5,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,5,24000008,1,9300005,魇魔LV5,0,1,100,120,25000142,1
5000006,魇魔LV6,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,6,24000008,1,9300006,魇魔LV6,0,1,100,120,25000149,1
5000007,魇魔LV7,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,7,24000008,1,9300007,魇魔LV7,0,1,100,120,25000141,1
5000008,魇魔LV8,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,8,24000008,1,9300008,魇魔LV8,0,1,100,120,25000149,1
5000009,魇魔LV9,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,9,24000008,1,9300009,魇魔LV9,0,1,100,120,25000149,1
5000010,魇魔LV10,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,10,24000008,1,9300010,魇魔LV10,0,1,100,120,25000149,1
5000011,魇魔LV11,你看见一个巨大而恐怖的生物出现在前方，他似乎看着你发出“咯咯咯”的声音，让你觉得毛骨悚然。是否要与之一战呢？,11,24000008,1,9300011,魇魔LV11,0,1,100,120,25000141,1
